2017-04-13 01:59:38,650 [MainThread:19324] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:20:38,076 [MainThread:12292] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:21:22,312 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:21:22,362 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:21:22,365 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SHOW FULL TABLES; args=None
2017-04-13 02:21:22,368 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-13 02:21:22,388 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- CREATE TABLE `VideoHome_video_category` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_Category_name` varchar(30) NOT NULL, `Video_Category_index` integer NOT NULL); (params None)
2017-04-13 02:21:22,404 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.015) CREATE TABLE `VideoHome_video_category` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_Category_name` varchar(30) NOT NULL, `Video_Category_index` integer NOT NULL); args=None
2017-04-13 02:21:22,407 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT engine FROM information_schema.tables WHERE table_name = 'VideoHome_video_category'; args=[u'VideoHome_video_category']
2017-04-13 02:21:22,413 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- CREATE TABLE `VideoHome_video_chapter` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_Chapter_level` double precision NOT NULL, `Video_chapter_title` varchar(50) NOT NULL, `Video_chapter_desc` varchar(300) NOT NULL, `Video_chapter_content` longtext NOT NULL, `Video_chapter_is_recommend` bool NOT NULL, `Video_chapter_display` bool NOT NULL, `Video_chapter_date_publish` datetime NOT NULL); (params None)
2017-04-13 02:21:22,430 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.015) CREATE TABLE `VideoHome_video_chapter` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_Chapter_level` double precision NOT NULL, `Video_chapter_title` varchar(50) NOT NULL, `Video_chapter_desc` varchar(300) NOT NULL, `Video_chapter_content` longtext NOT NULL, `Video_chapter_is_recommend` bool NOT NULL, `Video_chapter_display` bool NOT NULL, `Video_chapter_date_publish` datetime NOT NULL); args=None
2017-04-13 02:21:22,430 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT engine FROM information_schema.tables WHERE table_name = 'VideoHome_video_chapter'; args=[u'VideoHome_video_chapter']
2017-04-13 02:21:22,436 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- CREATE TABLE `VideoHome_video_info` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_name` varchar(50) NOT NULL, `Video_auth` varchar(50) NOT NULL, `Video_desc` varchar(300) NOT NULL, `Video_is_recommend` bool NOT NULL, `Video_date_publish` datetime NOT NULL, `Video_display` bool NOT NULL, `Video_category_id` integer NULL); (params None)
2017-04-13 02:21:22,451 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.015) CREATE TABLE `VideoHome_video_info` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `Video_name` varchar(50) NOT NULL, `Video_auth` varchar(50) NOT NULL, `Video_desc` varchar(300) NOT NULL, `Video_is_recommend` bool NOT NULL, `Video_date_publish` datetime NOT NULL, `Video_display` bool NOT NULL, `Video_category_id` integer NULL); args=None
2017-04-13 02:21:22,453 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT engine FROM information_schema.tables WHERE table_name = 'VideoHome_video_info'; args=[u'VideoHome_video_info']
2017-04-13 02:21:22,460 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- ALTER TABLE `VideoHome_video_chapter` ADD COLUMN `Video_Chapter_name_id` integer NULL; (params [])
2017-04-13 02:21:22,490 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.028) ALTER TABLE `VideoHome_video_chapter` ADD COLUMN `Video_Chapter_name_id` integer NULL; args=[]
2017-04-13 02:21:22,490 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- ALTER TABLE `VideoHome_video_chapter` ALTER COLUMN `Video_Chapter_name_id` DROP DEFAULT; (params [])
2017-04-13 02:21:22,496 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.005) ALTER TABLE `VideoHome_video_chapter` ALTER COLUMN `Video_Chapter_name_id` DROP DEFAULT; args=[]
2017-04-13 02:21:22,496 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- ALTER TABLE `VideoHome_video_info` ADD CONSTRAINT `VideoH_Video_category_id_5a807973_fk_VideoHome_video_category_id` FOREIGN KEY (`Video_category_id`) REFERENCES `VideoHome_video_category` (`id`); (params [])
2017-04-13 02:21:22,536 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.039) ALTER TABLE `VideoHome_video_info` ADD CONSTRAINT `VideoH_Video_category_id_5a807973_fk_VideoHome_video_category_id` FOREIGN KEY (`Video_category_id`) REFERENCES `VideoHome_video_category` (`id`); args=[]
2017-04-13 02:21:22,536 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- CREATE INDEX `VideoHome_video_chapter_5722e47a` ON `VideoHome_video_chapter` (`Video_Chapter_name_id`); (params [])
2017-04-13 02:21:22,552 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.013) CREATE INDEX `VideoHome_video_chapter_5722e47a` ON `VideoHome_video_chapter` (`Video_Chapter_name_id`); args=[]
2017-04-13 02:21:22,552 [MainThread:17796] [django.db.backends.schema:102] [schema:execute] [DEBUG]- ALTER TABLE `VideoHome_video_chapter` ADD CONSTRAINT `VideoH_Video_Chapter_name_id_43fdaba2_fk_VideoHome_video_info_id` FOREIGN KEY (`Video_Chapter_name_id`) REFERENCES `VideoHome_video_info` (`id`); (params [])
2017-04-13 02:21:22,595 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.042) ALTER TABLE `VideoHome_video_chapter` ADD CONSTRAINT `VideoH_Video_Chapter_name_id_43fdaba2_fk_VideoHome_video_info_id` FOREIGN KEY (`Video_Chapter_name_id`) REFERENCES `VideoHome_video_info` (`id`); args=[]
2017-04-13 02:21:22,598 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2017-04-13 02:21:22,601 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('VideoHome', '0001_initial', '2017-04-12 18:21:22'); args=['VideoHome', u'0001_initial', u'2017-04-12 18:21:22']
2017-04-13 02:21:22,605 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2017-04-13 02:21:22,608 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-13 02:21:22,611 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'logentry' AND `django_content_type`.`app_label` = 'admin'); args=('logentry', 'admin')
2017-04-13 02:21:22,617 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
2017-04-13 02:21:22,619 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'admin'; args=('admin',)
2017-04-13 02:21:22,621 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'permission' AND `django_content_type`.`app_label` = 'auth'); args=('permission', 'auth')
2017-04-13 02:21:22,625 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'group' AND `django_content_type`.`app_label` = 'auth'); args=('group', 'auth')
2017-04-13 02:21:22,628 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (2, 3) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(2, 3)
2017-04-13 02:21:22,630 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'auth'; args=('auth',)
2017-04-13 02:21:22,631 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'contenttype' AND `django_content_type`.`app_label` = 'contenttypes'); args=('contenttype', 'contenttypes')
2017-04-13 02:21:22,634 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (4) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(4,)
2017-04-13 02:21:22,638 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'contenttypes'; args=('contenttypes',)
2017-04-13 02:21:22,640 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'session' AND `django_content_type`.`app_label` = 'sessions'); args=('session', 'sessions')
2017-04-13 02:21:22,642 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (5) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(5,)
2017-04-13 02:21:22,644 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions'; args=('sessions',)
2017-04-13 02:21:22,647 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'blog'); args=('user', 'blog')
2017-04-13 02:21:22,648 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'tag' AND `django_content_type`.`app_label` = 'blog'); args=('tag', 'blog')
2017-04-13 02:21:22,651 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'category' AND `django_content_type`.`app_label` = 'blog'); args=('category', 'blog')
2017-04-13 02:21:22,654 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'article' AND `django_content_type`.`app_label` = 'blog'); args=('article', 'blog')
2017-04-13 02:21:22,655 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'comment' AND `django_content_type`.`app_label` = 'blog'); args=('comment', 'blog')
2017-04-13 02:21:22,657 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'links' AND `django_content_type`.`app_label` = 'blog'); args=('links', 'blog')
2017-04-13 02:21:22,660 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'ad' AND `django_content_type`.`app_label` = 'blog'); args=('ad', 'blog')
2017-04-13 02:21:22,663 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (6, 7, 8, 9, 10, 11, 12) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6, 7, 8, 9, 10, 11, 12)
2017-04-13 02:21:22,664 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'blog'; args=('blog',)
2017-04-13 02:21:22,667 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'video_category' AND `django_content_type`.`app_label` = 'VideoHome'); args=('video_category', 'VideoHome')
2017-04-13 02:21:22,670 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'video_info' AND `django_content_type`.`app_label` = 'VideoHome'); args=('video_info', 'VideoHome')
2017-04-13 02:21:22,671 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'video_chapter' AND `django_content_type`.`app_label` = 'VideoHome'); args=('video_chapter', 'VideoHome')
2017-04-13 02:21:22,676 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (19, 20, 21) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(19, 20, 21)
2017-04-13 02:21:22,677 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'VideoHome'; args=('VideoHome',)
2017-04-13 02:21:22,680 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'book_category' AND `django_content_type`.`app_label` = 'BOOK'); args=('book_category', 'BOOK')
2017-04-13 02:21:22,681 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'book_info' AND `django_content_type`.`app_label` = 'BOOK'); args=('book_info', 'BOOK')
2017-04-13 02:21:22,684 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'chapter_article' AND `django_content_type`.`app_label` = 'BOOK'); args=('chapter_article', 'BOOK')
2017-04-13 02:21:22,687 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (16, 17, 18) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(16, 17, 18)
2017-04-13 02:21:22,688 [MainThread:17796] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'BOOK'; args=('BOOK',)
2017-04-13 02:25:58,655 [Dummy-1:21460] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:25,424 [Dummy-1:22148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:25,471 [Dummy-1:22148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:25,473 [Dummy-1:22148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2017-04-13 02:27:25,476 [Dummy-1:22148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-04-13 02:27:34,401 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:34,404 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:34,404 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r8iv713rmf153di327okdfacxzhhaqma' AND `django_session`.`expire_date` > '2017-04-12 18:27:34'); args=('r8iv713rmf153di327okdfacxzhhaqma', u'2017-04-12 18:27:34')
2017-04-13 02:27:34,417 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`desc` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2017-04-13 02:27:34,463 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-04-13 02:27:34,464 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2017-04-13 02:27:34,486 [Thread-2:22192] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`desc`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `blog_user` ON ( `django_admin_log`.`user_id` = `blog_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2017-04-13 02:27:38,851 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:38,855 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:38,855 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r8iv713rmf153di327okdfacxzhhaqma' AND `django_session`.`expire_date` > '2017-04-12 18:27:38'); args=('r8iv713rmf153di327okdfacxzhhaqma', u'2017-04-12 18:27:38')
2017-04-13 02:27:38,858 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`desc` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2017-04-13 02:27:38,862 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `VideoHome_video_category`; args=('*',)
2017-04-13 02:27:38,865 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `VideoHome_video_category`.`id`, `VideoHome_video_category`.`Video_Category_name`, `VideoHome_video_category`.`Video_Category_index` FROM `VideoHome_video_category` ORDER BY `VideoHome_video_category`.`Video_Category_index` ASC, `VideoHome_video_category`.`id` ASC; args=()
2017-04-13 02:27:38,877 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2017-04-13 02:27:38,878 [Thread-3:22204] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2017-04-13 02:27:38,921 [Thread-4:22208] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:38,924 [Thread-4:22208] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:38,924 [Thread-4:22208] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r8iv713rmf153di327okdfacxzhhaqma' AND `django_session`.`expire_date` > '2017-04-12 18:27:38'); args=('r8iv713rmf153di327okdfacxzhhaqma', u'2017-04-12 18:27:38')
2017-04-13 02:27:38,926 [Thread-4:22208] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`desc` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2017-04-13 02:27:41,426 [Thread-5:22220] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:41,427 [Thread-5:22220] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-04-13 02:27:41,428 [Thread-5:22220] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'r8iv713rmf153di327okdfacxzhhaqma' AND `django_session`.`expire_date` > '2017-04-12 18:27:41'); args=('r8iv713rmf153di327okdfacxzhhaqma', u'2017-04-12 18:27:41')
2017-04-13 02:27:41,430 [Thread-5:22220] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`desc` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
